,artist,song_id,title,url,lyrics
73,Future,10871307,TOO FAST,https://genius.com/Future-too-fast-lyrics,"43 ContributorsTranslationsFrançaisTOO FAST Lyrics
Yeah (Yeah), yeah, yeah, nigga
Oh, yeah, yeah
I don't even know, I just be gettin' out my body sometimes
It's just matchin' up to my aesthetics, but you know what I'm sayin'?
Motherfuckers don't even be appreciatin' this shit, but it's cool

Bought the Patek, I was movin' too fast
New G-Wagon, I was movin' too fast
Got the condo, I was movin' too fast (Goin' too fast)
Only sorry 'cause I was movin' too fast
So we said I knew it wasn't gon' last (Yeah)
Bought the Patek, I was movin' too fast (Yeah)
Richard Millie, I was movin' too fast (What's up)
And I knew it wouldn't last, yeah, yeah-yeah

Poppin' out, I swap 'em out like every other week (Pluto)
Cashin' out, sixty-three, should've got a lеase (Racks)
Goin' brazy on Rodeo, let hеr have a feast (Let her)
Her third day with me, I'm already tryna go to Greece (I'm crazy)
Treat her to Hermès, think she ain't fuckin' nobody (And a trick)
A quarter million in by the time I heard 'bout it (I ain't even know)
I say her name in a song, she gon' be too poppin'
Bro think I'm wrong, keepin' it too solid (Too solid)
I just bought another Kelly, I hope she really deserve it
Had a talk with all the friends, told me, ""Stop splurgin'""
Maybe you need to settle down, buy it for someone worth it
It's the one that woke up with me, she get new purses
Pull the coupe up and you know I got it from out the gutter
We go backdoor at Cha-ne-ne, treatin' her like I love her
All this unnecessary spendin', hidin' it from my mother
These bitches might try to get revenge, go and fuck my brother
Yeah
You might also like
New G-Wagon, I was movin' too fast (Too fast)
Got the condo, I was movin' too fast (Too fast)
Only sorry 'cause I was movin' too fast (It's why I'm sorry)
So we said I knew it wasn't gon' last (Yeah)
Bought the Patek, I was movin' too fast (AP)
Richard Millie, I was movin' too fast (What we see)
And I knew it wouldn't last, yeah

A dollar fifty, I'm spendin' racks on you too fast
Without even tryin', I spend a bag on you
Drivin' it fast, doin' the dash, without even tryin' to
No, I didn't birth you, but I designed you
I went AP without even tryin' to
We holdin' up traffic, bought out Design District
Had to get two trucks for all these bags that I'm pilin' in it
Feel like Bvlgari, get to wildin' in it
Get out my body, throw your Carti' with it
You love bracelets, got me lustin' over you
It's bad luck havin' niggas fuckin' on you
Imagine me doin' my bid when niggas end up nuttin' on you
Who put invisible princess cuts on you?
I'ma be lookin' bogus, got you ridin' with me
It's flawless baguette, I'm so ready to let it shine on you
Do anything, see my bitch go up
Covered in Pucci from the floor up
Let you run through these racks 'til you exhausted and throw up
Bought the Patek, I was movin' too fast (Yeah)
New G-Wagon, I was movin' too fast (Too fast)
Got the condo, I was movin' too fast (Too fast)
Only sorry 'cause I was movin' too fast (It's why I'm sorry)
So we said I knew it wasn't gon' last (Yeah)
Bought the Patek, I was movin' too fast (AP)
Richard Millie, I was movin' too fast (What we see)
And I knew it wouldn't last, yeah, yeah-yeah

Baby girl said I move too fast
Like my man said I move too fast
Get out my body and I move too fast
New G-Wagon, I was movin' too fast (Too fast)
Got the condo, I was movin' too fast (Too fast)
Only sorry 'cause I was movin' too fast
So we said—Embed"
74,Chris Brown,10145657,Residuals,https://genius.com/Chris-brown-residuals-lyrics,"22 ContributorsResiduals Lyrics
Don't know when my nights became so complicated
Can’t recall my mornings ever being this faded
Maybe this is karma, definition of jaded, oh
This stays on my mind, this stays on my mind
Tryna put a muzzle on my crazy feelings
One minute I'm cool and then the next, I'm tripping, no
With somebody new, I swear she don’t deserve this
Wasted on my mind, she still on my mind

Do we build it up, build it up
Just to let it wash away?
Tell me did I lace you up, lace you up
Just to watch you run away?

Please tell me who
Who's getting all my love? (Love)
Who's getting all my love?
Tell me who
Who's getting all my time?
All of that used to be mine, oh
Who did you teach what I taught ya? (Oh)
Better not give him my nickname
I don't like thinking about it
I swear that it's wearing me down, no
But tell me who
Who's getting all of my?
Who's getting all of my residuals?
See Chris Brown LiveGet tickets as low as $57You might also like
(Who)
Who’s getting all of my?
Who’s getting all of my residuals?
(Who)
Who's getting all of my?
Who’s getting all of my residuals?

Made it clear you didn't wanna see the sequel
I was lying when I said the feeling's mutual, oh
It took some time to realize that we're different people
And love is blind, I see love is blind

Do we build it up, build it up
Just to let it wash away?
And tell me did I lace you up, lace you up
Just to watch you run away?

Please tell me who
Who’s getting all my love? (Who's getting? Love)
Who's getting all my love? (My love)
And tell me who
Who's getting all my time? (My time, no)
All of that used to be mine, oh (Believe it)
Who did you teach what I taught ya? (Oh)
Better not give him my nickname
I don't like thinking about it
I swear that it's wearing me down, no
But tell me who (So tell me who, yeah)
Who's getting all of my? (My)
Who's getting all of my (Oh) residuals?
(Who)
(Who)Embed"
75,Chappell Roan,8309433,Casual,https://genius.com/Chappell-roan-casual-lyrics,"57 ContributorsTranslationsEspañolFrançaisDeutschTürkçeCatalàPortuguêsItalianoCasual Lyrics
My friends call me a loser
'Cause I'm still hanging around
I've heard so many rumors
That I'm just a girl that you bang on your couch
I thought you thought of me better
Someone you couldn't lose
You said, ""We're not together""
So now when we kiss, I have anger issues

You said, ""Baby, no attachment""
But we're

Knee-deep in the passenger seat and you're eating me out
Is it casual now?
Two weeks and your mom invites me to her house in Long Beach
Is it casual now?
I know what you tell your friends
It's casual, if it's casual now
Then baby, get me off again
If it's casual, it's casual now

Dumb love, I love being stupid
Dream of us in a year
Maybe we'd have an apartment
And you'd show me off to your friends at the pier
You might also like
I know, ""Baby, no attachment""
But we're

Knee-deep in the passenger seat and you're eating me out
Is it casual now?
Two weeks and your mom invites me to her house in Long Beach
Is it casual now?
I know what you tell your friends
It's casual, if it's casual now
Then baby, get me off again
If it's casual, oh, oh, oh

It's hard being casual
When my favorite bra lives in your dresser
And it's hard being casual
When I'm on the phone talking down your sister
And I try to be the chill girl that
Holds her tongue and gives you space
I try to be the chill girl but
Honestly, I'm not

Knee-deep in the passenger seat and you're eating me out
Two weeks and your mom invites me to her Long Beach house
I know what you tell your friends
Baby, get me off again
I fucked you in the bathroom when we went to dinner
Your parents at the table, you wonder why I'm bitter
Bragging to your friends I get off when you hit it
I hate to tell the truth, but I'm sorry, dude, you didn't
I hate that I let this drag on so long, now I hate myself
I hate that I let this drag on so long, you can go to hell7Embed"
76,Tito Double P,10772990,EL LOKERÓN,https://genius.com/Tito-double-p-el-lokeron-lyrics,"6 ContributorsTranslationsEnglishEL LOKERÓN Lyrics

Con la gorrita de lado, los ojos tumbados y cargo un placón
Loco cabrón, así me dicen que soy
Los plebes andan ondeados, si bajan los vidrios, un humaderón
Sale el olor a pura flor
Tengo llamadas perdidas, mi morra ya varias veces me marcó
Quiere que ya me regrese pa'l cantón
Y que la dé por perdida, no hay pedo, aquí tengo a su amiga a un lado
Y lo mueve mucho mejor, mucho mejor

No te tengo aquí, a mi lado, pero me la paso chingón
Van cuatro días enfiestado, encerrado, traigo un loquerón
Un loquerón, no es por amor el loquerón

Tito Double P
El loquerón, mi pa
Ay, mamá

Pata a fondo, acelerado, bien adiamantado traigo el Rolexón
Y atrás de mí viene un convoy (Convoy)
Los plebes andan ondeados, las puntas por fuera, se ve el blindadón
Y en el depa un reventón
Ya empezó y pónganse pilas, que las bandidas llegarán en calor
Y ahí vienen dos pa' Miguelón
No se me duerma, plebada, que ahí vienen morritas de medio millón
En el TikTok, de lo mejor, de lo mejor
You might also like
No te tengo aquí, a mi lado, pero me la paso chingón
Van cuatro días enfiestado, encerrado, traigo un loquerón
Un loquerón, no es por amor el loquerón
Embed"
77,Mark Ambor,10065271,Belong Together,https://genius.com/Mark-ambor-belong-together-lyrics,"13 ContributorsTranslationsEspañolDeutschNorsk (bokmål / riksmål)Belong Together Lyrics
I know sleep is friends with death
But maybe I should get some rest
'Cause I've been out here workin' all damn day
Blueberries and butterflies
The pretty things that greet my eyes
When you call and I say, ""I'm on my way""
(One, two!)

You and me belong together
Like cold iced tea and warmer weather
Where we lay out late underneath the pines
And we still have fun when thе sun won't shine
You and me belong togеther all the time

(Mm, mm, mm)
(Oh, woah, oh)

Spillin' wine and homemade drinks
We throw a cheers, the worries sink
Damnit, it's so good to be alive
We know that we don't got much
But, then again, it's just enough
To always find a way for a good time
You might also like
You and me belong together
Like cold iced tea and warmer weather
Where we lay out late underneath the pines
And we still have fun when the sun won't shine
You and me belong together

This love is all we need
Oh, we've got so much
You and me, oh

You and me belong together
Like cold iced tea and warmer weather
Where we lay out late underneath the pines
And we still have fun when the sun won't shine
You and me belong together all the time

It goes on and on and on (Hey)
It goes on and on and on (Ha-ha-ha)
It goes on and on and on (Woo)Embed"
78,Future,10894198,PLUTOSKI,https://genius.com/Future-plutoski-lyrics,"99 ContributorsTranslationsРусскийFrançaisPLUTOSKI Lyrics
Woah
Yeah, yeah
I don't even know what she is
I just took care of the bill
We not no regular niggas
These not the regular pointers
Stunt this and I'm just gon' show it
Thousand one grams on a chain
I'm gettin' my currency changed
Goin' out the country, street nigga, we gangsters
Shit you can get bein' famous
Can't hang with a nigga false claimin'
They just be tryna talk like us, yeah
Bitch don't know what clarity is
I've been runnin' shit for more than a few years, yeah (Plutoski)

Chop off the doors again (Ski)
Chop all the doors off the hinges (Plutoski)
Whip up the bowl again (Ski)
Trappin' out loads (Plutoski)
Sippin' on dope again (Ski)
I'm back in that mode (Plutoski)
Told all the dogs, ""Work the other one"" (Ski)
We got another one (Plutoski)
Filipino or Korean
I don't even know even know what she is
I just been taggin' 'em in
Ridin' with Satan again (Plutoski)
I throw the magazine in
Streets turn a boy to a man
We goin' dark, it's nasty
Use the lil' blogs to gas me
You might also like
Yeah, uh, oh, yeah
Trappin' out the trap, oh, yeah (Yeah, yeah)
I'm flippin' out the strap, oh, yeah (For the syrup)
I'm flippin' the— oh, yeah
I'm thuggin' the thug, oh, yeah
I'm thuggin' again, oh, yeah
I'm blessin', I'm bless, oh, yeah, yeah, yeah
I'm flippin', I'm flippin', oh, yeah, yeah, yeah
Yeah
Uh, oh, yeah
Trappin' out the trap, oh, yeah
I'm flippin' out the strap, oh, yeah
I'm flippin' the— oh, yeah
I'm thuggin' the thug, oh, yeah
I'm thuggin' again, oh, yeah
I'm blessin', I'm bless, oh, yeah, yeah, yeah
I'm flippin', I'm flippin', oh, yeah, yeah, yeah
Yeah

Rappin' and robbin' again
Streets turned a boy to a millionaire, drinkin' on lean again
I don't even know what she is
Filipino or Korean
Send out the lo' and I'm pullin' up, I got it on me again
Six in the mornin' again
Hoggin' the road in the Benz
I'm on my way to the tail
She tanglin' up with her friend
I'm tanglin' up with 'em too
I'm doin' what a rich nigga do
I throw a party inside my crib
I'm throwin' a Ferrari inside my ears
Yeah, uh, oh, yeah
Trappin' out the trap, oh, yeah (Yeah, yeah)
I'm flippin' out the strap, oh, yeah (For the syrup)
I'm flippin' the— oh, yeah
I'm thuggin' the thug, oh, yeah
I'm thuggin' again, oh, yeah
I'm blessin', I'm bless, oh, yeah, yeah, yeah
I'm flippin', I'm flippin', oh, yeah, yeah, yeah
Yeah
Uh, oh, yeah
Trappin' out the trap, oh, yeah
I'm flippin' out the strap, oh, yeah
I'm flippin' the— oh, yeah
I'm thuggin' the thug, oh, yeah
I'm thuggin' again, oh, yeah
I'm blessin', I'm bless, oh, yeah, yeah, yeah
I'm flippin', I'm flippin', oh, yeah, yeah, yeah
Yeah4Embed"
79,Billie Eilish,10257605,CHIHIRO,https://genius.com/Billie-eilish-chihiro-lyrics,"115 ContributorsTranslationsPortuguêsالعربيةHebrewEspañolTürkçeItalianoPolskiDeutschΕλληνικά日本語Bahasa IndonesiaFrançaisРусскийУкраїнськаNorsk (bokmål / riksmål)فارسیCHIHIRO Lyrics
To take my love away
When I come back around, will I know what to say?
Said you won't forget my name
Not today, not tomorrow
Kinda strange, feelin' sorrow
I got change (Yup), you could borrow (Borrow)
When I come back around, will I know what to say?
Not today, maybe tomorrow

Open up the door, can you open up the door?
I know you said before you can't cope with any more
You told me it was war, said you'd show me what's in store
I hope it's not for sure, can you open up the door?

Did you take
My love away
From me? Me
Me

Saw your seat at the counter when I looked away
Saw you turn around, but it wasn't your face
Said, ""I need to be alone now, I'm takin' a break""
How come when I rеturned, you were gonе away?
See Billie Eilish LiveGet tickets as low as $135You might also like
I don't, I don't know why I called
I don't know you at all
I don't know you
Not at all
I don't, I don't know why I called
I don't know you at all
I don't know you

Did you take
My love away
From me? Me

And that's when you found me

I was waitin' in the garden
Contemplatin', beg your pardon
But there's a part of me that recognizes you
Do you feel it too?
When you told me it was serious
Were you serious? Mm
They told me they were only curious
Now it's serious, mm
Open up the door, can you open up the door?
I know you said before you can't cope with any more
You told me it was war, said you'd show me what's in store
I hope it's not for sure, can you open up the door?

Wringing my hands in my lap
And they tell me it's all been a trap
And you don't know if you'll make it back
I said, ""No, don't say that""

(Wringing my hands in my lap)
(And you tell me it's all been a trap)
(And you don't know if you'll make it back)
(But I said, ""No, don't say that"")
(Wringing my hands in my lap)
(Tell me it's all been a trap)
(Don't know if you'll make it back)
(Don't say that)
Hm-hm9Embed"
80,The Marías,8228562,No One Noticed,https://genius.com/The-marias-no-one-noticed-lyrics,"31 ContributorsTranslationsTürkçeEspañolNo One Noticed Lyrics
Maybe I
Lost my mind
No one noticed
No one noticed

It's getting old (I'd kinda like it if you'd call me)
All alone ('Cause I'm so over bein' lonely)
May have lost it (I need a virtual connection)
I have lost it (Be my video obsession)

No one tried
To read my eyes
No one but you
Wish it weren't true
Maybe I (I'd kinda like it if you'd call me)
It's not right ('Cause I'm so over bein' lonely)
Make you mine (I need a virtual connection)
Take our time (Be my video obsеssion)

Come on, don't leave mе, it can't be that easy, babe
If you believe me, I guess I'll get on a plane
Fly to your city excited to see your face
Hold me, console me, and then I'll leave without a trace
Come on, don't leave me, it can't be that easy, babe
If you believe me, I guess I'll get on a plane
Fly to your city excited to see your face
Hold me, console me, then I'll leave without a trace
Come on, don't leave me, it can't be that easy, babe
If you believe me, I guess I'll get on a plane
Fly to your city excited to see your face
Hold me, console me, and then I'll leave without a trace (Maybe I)
Come on, don't leave me, it can't be that easy, babe (It's not right)
If you believe me, I guess I'll get on a plane (Make you mine)
Fly to your city excited to see your face (Take our time)
Hold me, console me and then I'll leave without a trace
You might also like
I'd kinda like it if you'd call me (It's not right)
'Cause I'm so over bein' lonely (Make you mine)
I need a virtual connection (Take our time)
Be my video obsession3Embed"
81,Future,10894186,TEFLON DON,https://genius.com/Future-teflon-don-lyrics,"42 ContributorsTranslationsEspañolFrançaisTEFLON DON Lyrics
Yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Beat the first case like John Gotti, woah
Beat the first case like

Beat the first case like John Gotti
Anything you want, my dogs got
Bitch, I'm a boss, I call shot
Spread a few bands at the raw spot (Boy, you been)

Got the rock poppin' at the hotel
Ready, run a play for a whole bail (How you get—)
'Fore it hit the plate, make the house smell
Throwin' up trays and Margiela
Once I'm in the chain, need an Advil (Freebandz, nigga)
Motion on motion, that's how I feel
Came from the field, I'ma crash first (Fuck all the opps)
Makе your mama cry, gotta hit her where it hurts (Grrt, grrt)
Thеy come from my side, they gon' shoot up the church
From nine to five, got nine goin' bezerk (Ayy, say gang)
I'm goin' on a mission, I'm stayin' alert
I'm the man on the streets, chop the top off the vert (Plutoski)
Bitch, you feelin' me? Bitch, I'm feelin' me too, got the energy
Turn a ho on a stroll out in Tennessee
I control all the motion, it been beneath
Really crunk up the shit, talkin' V-nee-nee
All my bitches be turnt, that Cha-nee-nee
I got stripes on the turf, ain't no kiddin' me
Got my ice on the dirt, is you shittin' me?
Got the load on the boat, dropped the pin in it
Hit the nitro, the motor, I'm pushin' it (Freebandz)
I don't want a recorder, two hundred me
I'm on top of this shit, killers under me
Might just fuck up the money on a tragedy
You put bread on a dummy for threatenin' me (Murk)
Put that tape on a drummy and press delete
He was drivin', his brain was sittin' on the seat
I fly dope out the country to Treasure Tree (Woo)
I been flyer than a pilot, I got the key
Fuck it, put them narcotics back on the street
Run the block, we gon' snatch you a Cuban link (Ski)
Tote two Dracos on me 'cause the trench in me (Ski)
Hear my chains when they clank 'cause I'm turnin' up (Freebandz)
See the money you get, I be burnin' up
That's a forty on the fit, I put on the stuff (Slatt)
I went out and went got it when time was tough (Slatt)
I whooped up a Bugatti, this one for Chuck
Free my brothers forever, it's only us
Ain't no love for the others, we set 'em up
Grrt, grrt, ski
You might also like
Plutoski, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Beat the first case like John Gotti, woah
Beat the first case like

Beat the first case like John Gotti
Anything you want, my dogs got
Bitch, I'm a boss, I call shot
Spread a few bands at the raw spot (MIXTAPE PLUTO)

Yeah, yeah, ski
Yeah, yeah, ski
Ski
MIXTAPE PLUTO5Embed"
82,Charli xcx,9503796,Apple,https://genius.com/Charli-xcx-apple-lyrics,"99 ContributorsTranslationsPolskiTürkçeEspañolHebrewРусскийItalianoFrançaisPortuguêsΕλληνικάDeutschApple Lyrics
I guess the apple don't fall far from the tree
'Cause I've been looking at you so long
Now I only see me
I wanna throw the apple into the sky
Feels like you never understand me
So I just wanna drive
To the airport, the airport
The airport, the airport

I guess the apple could turn yellow or green
I know there's lots of different nuances
To you and to me
I wanna grow the apple, keep all the seeds
But I can't help but get so angry
You don't listen, I leave
To the airport, the airport
The airport, the airport
The airport, the airport
The airport, the airport

(Yeah, yeah)
I'm gonna drive, gonna drive all night
I'm gonna drive, gonna drive all night
See Charli xcx LiveGet tickets as low as $70You might also like
I think the apple's rotten right to the core
From all the things passed down
From all the apples coming before
I split the apple down symmetrical lines
And what I find is kinda scary
Makes me just wanna drive
(Drive, drive, drive, dr-dr-dr-drive, drive, drive)
(I'm gonna drive, gonna drive all night)
(I'm gonna drive, gonna drive all night)
(Drive, drive, drive, dr-dr-dr-drive, drive)

I wanna know where you go
When you're feeling alone
When you're feeling alone, do you?
I wanna know where you go
When you're feeling alone
When you're feeling alone, do you?
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you, do you, do you)
(Do you, do you)7Embed"
83,KSI,10826052,Thick Of It,https://genius.com/Ksi-thick-of-it-lyrics,"233 ContributorsTranslationsРусскийDeutschPortuguêsEspañolTürkçeThick Of It Lyrics
I'm in the thick of it, everybody knows
They know me where it snows, I skied in and they froze
I don't know no nothin' 'bout no ice, I'm just cold
Forty somethin' milli' subs or so, I've been told

I'm in my prime, and this ain't even final form
They knocked me down, but still, my feet, they find the floor
I went from living rooms straight out to sold-out tours
Life's a fight, but trust, I'm ready for the war

Woah-oh-oh
This is how the story goes
Woah-oh-oh
I guess this is how the story goes

I'm in the thick of it, everybody knows
They know me where it snows, I skied in and they froze
I don't know no nothin' 'bout no ice, I'm just cold
Forty somethin' milli' subs or so, I'vе been told

From the screen to the ring, to the pеn, to the king
Where's my crown? That's my bling, always drama when I ring
See, I believe that if I see it in my heart
Smash through the ceiling 'cause I'm reaching for the stars
You might also like
Woah-oh-oh
This is how the story goes
Woah-oh-oh
I guess this is how the story goes

I'm in the thick of it, everybody knows
They know me where it snows, I skied in and they froze (Woo)
I don't know no nothin' 'bout no ice, I'm just cold
Forty somethin' milli' subs or so, I've been told

Highway to heaven, I'm just cruisin' by my lone'
They cast me out, left me for dead, them people cold
My faith in God, mind in the sun, I'm 'bout to sow (Yeah)
My life is hard, I took the wheel, I cracked the code (Yeah-yeah, woah-oh-oh)
Ain't nobody gon' save you, man, this life will break you (Yeah, woah-oh-oh)
In the thick of it, this is how the story goes

I'm in the thick of it, everybody knows
They know me where it snows, I skied in and they froze (Woo)
I don't know no nothin' 'bout no ice, I'm just cold
Forty somethin' milli' subs or so, I've been told
I'm in the thick of it, everybody knows (Everybody knows)
They know me where it snows, I skied in and they froze (Yeah)
I don't know no nothin' 'bout no ice, I'm just cold
Forty somethin' milli' subs or so, I've been told (Ooh-ooh)
Woah-oh-oh (Nah-nah-nah-nah, ayy, ayy)
This is how the story goes (Nah, nah)
Woah-oh-oh
I guess this is how the story goes10Embed"
84,GloRilla,10801794,HOLLON,https://genius.com/Glorilla-hollon-lyrics,"21 ContributorsHOLLON Lyrics
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho

Ho, you must not know what you just started (Fuck)
Me and my bitches go gnarly
Give a fuck about this party
We gon' step on shit regardless (Stamp that)
Get my goons, swipe that bitch, and now dispute the charges (On gang)
Makin' music, beatin' on bitches, I be really marchin' (Woo)
I got hands for a ho, I get bands for a show
He want chance after chance, after chance, nigga, no (Uh-uh)
I keep sayin', ""Free Lil Four""
Do my dance on them folks
If it's up, it's goin' down soon as I land on them folks

Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho

I-I-I-I do what I want, I'm pressure (Pressure)
Don't follow the rules, I'm rebel (No)
I stand out, bitch, I'm special (Ayy)
I'm a stand up bitch like Kevin (On God)
You a bum-ass bitch, you messy (Messy)
Don't start with me, bitch, I'm petty (Ho)
Linе any bitch up, I'm ready
I don't pick and choose, it's up with whoevеr
All my, all my diamonds cert' (Ice)
And all these members certi' too
Smilin' at my nigga? Ho
Knock out all your thirty-two (Bum-ass)
C8 doors open up for me
Hear the engine vroom (Vroom)
Switch to sport
I got somewhere to be, lil' baby, I'm important (On gang)
You might also like
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho

Glock .19, it came with a drum, yeah, that's my favorite gun (Bop)
Asked if he my only nigga, I said, ""No, but you my favorite one"" (Nah, for real)
Yeah, rare-ass bitch, nigga, I'm one of one (Fuck you mean?)
Nah, I can't make you mines, but I can make you cum
Freak up in the sheets, in them streets, baby, I'm a thug
I just threw ten-thousand-somethin' ones in this fuckin' club (Huh, hoo)
I'm poppin' it so hard 'cause I ain't used to shit (I ain't used to shit)
These niggas ain't got no type, they want a stupid bitch (On gang)

Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho
Ayy, hol' on, ho, hol' on, hol' on, hol' on, ho1Embed"
85,Jelly Roll,10469769,Liar,https://genius.com/Jelly-roll-liar-lyrics,"8 ContributorsTranslationsУкраїнськаLiar Lyrics
I, I let you drive around my mind
I can't count the times you made me feel like I'm nothin'
Played me like a fool, like a fool

Saying, ""Drink another whiskey
Pop another pill
Money makes you happy
Heaven isn't real
You won't find nobody to love
Because your heart's too broke""
Now I know

You ain't nothin' but a liar
Yeah, I walk right out the fire
Yeah, you try to keep me down
Try to put me underground
But I'm only going higher
I can hear you in my head
In my bed when I'm dreaming
You try to be my friend
But you're blowing smoke
Oh, and now, I ain't scared of
Tellin' you where you can go
'Cause I know
You're nothing but a liar
See Jelly Roll LiveGet tickets as low as $40You might also like
You burned me one too many times
Like a devil in disguise, hiding your true colors
Just leave me alone
Keep leading me on

Saying, ""Drink another whiskey
Pop another pill
Money makes you happy
Heaven isn't real
You won't find nobody to love
Because your heart's too broke""
Now I know

You ain't nothin' but a liar
Yeah, I walk right out the fire
Yeah, you try to keep me down
Try to put me underground
But I'm only going higher
I can hear you in my head
In my bed when I'm dreaming
You try to be my friend
But you're blowing smoke
Oh, and now, I ain't scared of
Tellin' you where you can go
'Cause I know
You're nothing but a liar
If I was doin' what you do
Then you would swear I poisoned you

You're nothing but a liar (Liar)
Yeah, I walk right out the fire (Fire)
Yeah, you try to keep me down
Try to put me underground
But I'm only going higher
I can hear you in my head
In my bed when I'm dreaming
You try to be my friend
But you're blowing smoke
Oh, and now, I ain't scared of
Tellin' you where you can go
'Cause I know
You're nothing but a liarEmbed"
86,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",10915227,WE PRAY,https://genius.com/Coldplay-little-simz-burna-boy-elyanna-and-tini-we-pray-lyrics,"11 ContributorsTranslationsDanskItalianoWE PRAY Lyrics
Woah
Oh
And so we pray
Ooh

I pray that I don't give up, pray that I do my best
Pray that I can lift up, pray my brother is blessed
Praying for enough, pray Virgilio wins
Pray I judge nobody and forgive me my sins
I pray we make it, pray my friend will pull through
Pray as I take it unto others, I do
Praying on your love, we pray with every breath
Though I'm in the valley of the shadow of death

And so we pray
For someone to come and show me the way
And so we pray
For some shelter and some records to play
And so we pray
We'll be singing ""Baraye""
Pray that we make it to thе end of the day
And so we pray
I know somеwhere that Heaven is waitin'
And so we pray
I know somewhere there's something amazin'
And so we pray
I know somewhere we'll feel no pain
Until we make it to the end of the day
You might also like
I pray that love will shelter us from our fears
Oh, I pray you trust to let me wipe off your tears
Confront all the pain that we felt inside
With all the cards we been dealt in life
Pray I speak my truth and keep my sisters alive
So for the ones who parted seas (Ah, yeah)
For the ones who's followin' dreams (Ah, yeah)
For the ones who knocked down doors (Ah, yeah)
And allowed us to pass down keys (Ah, yeah)
Pray that we speak with a tongue that is honest
And that we understand how to be modest
Pray when she looks at herself in the mirror
She sees a queen, she sees a goddess

And so we pray
For someone to come and show me the way
And so we pray
For some shelter and some records to play
And so we pray
We'll be singin' ""Baraye""
Pray that we make it to the end of the day
And so we pray
I know somewhere that Heaven is waitin'
And so we pray
I know somewhere there's something amazin'
And so we pray
I know somewhere we'll feel no pain
Until we make it to the end of the day
On my knees, I pray, as I sleep and wake
'Cause inside my head is a frightening place
Keep a smiling face, only by His grace
'Cause love's more than I can take, hey

And so we pray
And so we pray
And so we pray
And so we pray
And so we pray
We'll be singin' ""Baraye""
Till nobody's in need and everybody can say (Oh)

La-la-la, la-la, la-la (La-la)
La-la-la, la-la, la-la (La-la-la, la)
La-la-la, la-la, la-la (Sing it to me)
La-la-la, la-la, we pray, we pray
La-la-la, la-la, la-la (I know somewhere that Heaven is waitin', is waitin')
La-la-la, la-la, la-la (I know somewhere there's something amazin', something amazin')
La-la-la, la-la, la-la (Until we feel no pain)
La-la-la, la-la, we pray, we pray

La-la-la, la-la, la-la
La-la-la, la-la, la-la
La-la-la, la-la, la-la
La-la-la, la-la, we pray, we pray, we pray1Embed"
87,Nate Smith,10795657,Fix What You Didn’t Break,https://genius.com/Nate-smith-fix-what-you-didnt-break-lyrics,"3 ContributorsFix What You Didn’t Break Lyrics
I was a ten-year train wreck
With a last-call longneck
I was searchin', I'd been hurt real bad
Movin' on, gettin' sidetracked
One step forward and five back
Not your fault, I was scared to fall

And I don't know why
Why you saw somethin' in me, baby
Girl, but you saw right through
All the pain, and you came and saved me

Yeah, I know you didn't leave me lonely
Weren't the one that put the heartbreak on me
Picked up the pieces
It wasn't the mess that you made
Could've left me just the way you found me
But you came and put your wings around me
Girl, you went out of your way
To fix what you didn't break

You were the star in the pitch black
Shine the way on the way back
Out of nowhere, answered all my prayers
Picked up the towel that I threw in
Took in a heart that was ruined
Showed me the past ain't a tattoo
Loved me, even when you didn't have to
See Nate Smith LiveGet tickets as low as $13You might also like
Yeah, I know you didn't leave me lonely
Weren't the one that put the heartbreak on me
Picked up the pieces
It wasn't the mess that you made
Could've left me just the way you found me
But you came and put your wings around me
Girl, you went out of your way
To fix what you didn't break
To fix what you didn't break

And I don't know why
Why you saw somethin' in me, baby
Girl, but you saw right through
All the pain, and you came and saved me

Yeah, I know you didn't leave me lonely
Weren't the one that put the heartbreak on me
Picked up the pieces
It wasn't the mess that you made
Could've left me just the way you found me
But you came and put your wings around me
Girl, you went out of your way
To fix what you didn't break
To fix what you didn't breakEmbed"
